Month,Service description,Service ID,SKU description,SKU ID,Usage amount,Usage unit,List cost ($),Negotiated savings ($),Savings programs ($),Other savings ($),Unrounded subtotal ($),Subtotal ($)
2024-10,Networking,E505-1604-58F8,Networking Service Directory Integrated Resource,50F4-D7E5-3682,3,month,0.00,0.00,0.00,0.00,0.000000,0.00
2024-10,Networking,E505-1604-58F8,Networking Private Service Connect Partner Select End Point,6882-BFB0-B7E5,742.307,hour,2.47,0.00,0.00,-2.47,0.000000,0.00
2024-10,Networking,E505-1604-58F8,Network Intelligence Center Network Analyzer Resource Hours,9BF8-CD36-F9B8,"279,405",count,102.45,0.00,0.00,-102.45,0.000000,0.00
2024-10,Networking,E505-1604-58F8,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,BDBA-22FA-3925,"279,422",count,74.51,0.00,0.00,-74.51,0.000000,0.00
2024-10,Networking,E505-1604-58F8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,D9AD-28F8-05D8,"279,339",count,102.42,0.00,0.00,-102.42,0.000000,0.00
2024-10,App Engine,F17B-412E-CB64,Out Bandwidth,37F0-8E44-4CAA,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-10,App Engine,F17B-412E-CB64,Frontend Instances,E2EB-F679-D108,4.441,hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-10,Compute Engine,6F81-5844-456A,Custom Instance Ram running in EMEA,0F35-41DB-4950,"41,689.158",gibibyte hour,68.01,0.00,-68.09,0.00,-0.078545,-0.08
2024-10,Compute Engine,6F81-5844-456A,Custom Instance Core running in EMEA,606D-D514-8E64,"19,192.731",hour,233.59,0.00,-233.79,0.00,-0.201986,-0.20
2024-10,Compute Engine,6F81-5844-456A,N2 Instance Core running in EMEA,9F61-45D7-D4FB,"298,351.137",hour,3458.19,0.00,-3458.85,0.00,-0.662506,-0.66
2024-09,Compute Engine,6F81-5844-456A,Commitment v1: Cpu in EMEA for 1 Year,4F49-1FC5-D994,"789,556.55",hour,5765.60,0.00,0.00,0.00,5765.603700,5765.60
2024-09,Compute Engine,6F81-5844-456A,Commitment v1: N2 Cpu in EMEA for 1 Year,A121-1D02-4CFA,"610,504.108",hour,4458.10,0.00,0.00,0.00,4458.103083,4458.10
2024-09,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Europe Multi-region,EC40-8747-D6FF,"478,406.452",gibibyte month,4141.92,0.00,0.00,0.00,4141.921372,4141.92
2024-09,Compute Engine,6F81-5844-456A,Commitment v1: Ram in EMEA for 1 Year,0FCC-C885-6989,"3,390,491.014",gibibyte hour,3318.16,0.00,0.00,0.00,3318.159187,3318.16
2024-09,Compute Engine,6F81-5844-456A,SSD backed PD Capacity,B188-61DD-52E4,"56,946.203",gibibyte month,3226.95,0.00,0.00,0.00,3226.948378,3226.95
2024-09,Cloud SQL,9662-B51E-5089,Commitment - dollar based v1: Cloud SQL database europe-west1 for 1 year,AC25-43CD-B2CF,"817,200",hour,2043.00,0.00,0.00,0.00,2042.999636,2043.00
2024-09,Compute Engine,6F81-5844-456A,Commitment v1: Cpu in Frankfurt for 1 Year,8C12-1625-BCF1,"227,231.211",hour,1941.77,0.00,0.00,0.00,1941.765843,1941.77
2024-09,Compute Engine,6F81-5844-456A,Storage PD Snapshot in European Union,9ECE-16D9-A2B4,"53,910.252",gibibyte month,1347.75,0.00,0.00,0.00,1347.751807,1347.75
2024-09,Compute Engine,6F81-5844-456A,Commitment v1: N2 Cpu in Frankfurt for 1 Year,02D4-3158-71D0,"144,536.308",hour,1235.11,0.00,0.00,0.00,1235.110344,1235.11
2024-09,Networking,E505-1604-58F8,Regional Internal Application Load Balancer Proxy Instance Charge for Belgium (europe-west1),059D-759A-D0A0,"143,509.5",hour,1195.91,0.00,0.00,0.00,1195.912500,1195.91
2024-09,Compute Engine,6F81-5844-456A,Commitment v1: Ram in Frankfurt for 1 Year,197D-B8ED-C220,"978,676.197",gibibyte hour,1120.58,0.00,0.00,0.00,1120.583656,1120.58
2024-09,Compute Engine,6F81-5844-456A,Commitment v1: N2 Ram in EMEA for 1 Year,E6C5-0BFA-F6A6,"1,126,807.936",gibibyte hour,1102.77,0.00,0.00,0.00,1102.767959,1102.77
2024-09,Compute Engine,6F81-5844-456A,SSD backed PD Capacity in Frankfurt,378C-9DAC-0A5A,"16,122.511",gibibyte month,1096.33,0.00,0.00,0.00,1096.329780,1096.33
2024-09,BigQuery,24E6-581D-38E5,Analysis,1DF5-1F98-1DD1,487.166,tebibyte,1012.85,0.00,0.00,0.00,1012.845248,1012.85
2024-09,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,"255,463.719",gibibyte month,851.28,0.00,0.00,0.00,851.284914,851.28
2024-09,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Additional Global,1211-928B-AF92,"246,697.252",hour,822.32,0.00,0.00,0.00,822.322828,822.32
2024-09,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Belgium,A703-5CB6-E0BF,"105,522.68",gibibyte month,702.76,0.00,0.00,0.00,702.756664,702.76
2024-09,Cloud Memorystore for Redis,5AF5-2C11-D467,Redis Capacity Standard M1 Belgium,7DD0-EFE1-0F5B,"23,760",gibibyte hour,681.12,0.00,0.00,0.00,681.118818,681.12
2024-09,Compute Engine,6F81-5844-456A,Multi-regional Snapshot download within Europe,E88A-EDE0-A8FD,"96,942.624",gibibyte,646.28,0.00,0.00,0.00,646.284119,646.28
2024-09,Cloud Monitoring,58CD-E7C3-72CA,Monitoring API Requests,3ECE-36FE-BD9D,"187,940,962",count,623.14,0.00,0.00,0.00,623.136540,623.14
2024-09,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,"3,994.861",gibibyte,583.73,0.00,0.00,0.00,583.725768,583.73
2024-09,Compute Engine,6F81-5844-456A,Storage PD Capacity,D973-5D65-BAB2,"41,045.702",gibibyte month,546.87,0.00,0.00,0.00,546.872437,546.87
2024-09,Compute Engine,6F81-5844-456A,N1 Predefined Instance Core running in EMEA,9431-52B1-2C4F,"732,699.769",hour,8492.72,0.00,-8010.59,-6.20,475.928555,475.93
2024-09,Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2022 Datacenter Edition on VM,92D2-8A8F-DF54,"30,558.628",hour,468.57,0.00,0.00,0.00,468.565422,468.57
2024-09,Compute Engine,6F81-5844-456A,E2 Instance Core running in EMEA,9FE0-8F60-A9F0,"55,517.896",hour,444.02,0.00,0.00,0.00,444.018485,444.02
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Regional - Standard storage in EMEA,D901-4910-1FD2,"3,600",gibibyte month,408.00,0.00,0.00,0.00,407.999999,408.00
2024-09,Compute Engine,6F81-5844-456A,Network Inter Zone Data Transfer Out,DE9E-AFBC-A15A,"122,391.78",gibibyte,407.96,0.00,0.00,0.00,407.958410,407.96
2024-09,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from EMEA to EMEA,5B70-B2D6-B4FC,"10,385.706",gibibyte,382.75,0.00,0.00,0.00,382.752849,382.75
2024-09,Cloud Storage,95FF-2EF5-5EA1,Network Data Transfer GCP Multi-region within Europe,D46A-868A-BBF7,"56,235.18",gibibyte,374.90,0.00,0.00,0.00,374.901001,374.90
2024-09,Compute Engine,6F81-5844-456A,E2 Instance Core running in Finland,0981-D144-B18E,"45,048.287",hour,360.63,0.00,0.00,0.00,360.628378,360.63
2024-09,Cloud Memorystore for Redis,5AF5-2C11-D467,Redis Capacity Basic M1 Belgium,ED04-130F-C092,"17,280",gibibyte hour,293.76,0.00,0.00,0.00,293.759205,293.76
2024-09,Cloud Storage,95FF-2EF5-5EA1,Network Data Transfer GCP Replication within Europe,CB83-3C2D-160D,"41,099.999",gibibyte,274.00,0.00,0.00,0.00,273.999832,274.00
2024-09,Compute Engine,6F81-5844-456A,N1 Predefined Instance Ram running in EMEA,39F4-0112-6F39,"3,208,767.929",gibibyte hour,4985.35,0.00,-4724.35,-3.82,257.184395,257.18
2024-09,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,"36,666.002",gibibyte month,244.31,0.00,0.00,0.00,244.312735,244.31
2024-09,Networking,E505-1604-58F8,Networking Cloud Armor Requests,1A87-DEB9-C4BE,"976,773,988",count,244.17,0.00,0.00,0.00,244.170532,244.17
2024-09,Networking,E505-1604-58F8,Networking Cloud CDN Traffic Cache Data Transfer to Europe,2A8D-245C-0E0B,"9,076.35",gibibyte,242.01,0.00,0.00,0.00,242.011581,242.01
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - Standard storage in EMEA,B14E-2B60-F10B,"4,223.777",gibibyte month,239.35,0.00,0.00,0.00,239.346809,239.35
2024-09,Compute Engine,6F81-5844-456A,Commitment v1: N2 Ram in Frankfurt for 1 Year,C38C-50A1-5993,"207,096.8",gibibyte hour,237.13,0.00,0.00,0.00,237.125354,237.13
2024-09,Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2019 Datacenter Edition (CPU cost),9597-C24E-C305,"14,634.114",hour,224.39,0.00,0.00,0.00,224.389588,224.39
2024-09,Compute Engine,6F81-5844-456A,N2 Instance Ram running in EMEA,A109-54C1-7CB0,"1,283,034.596",gibibyte hour,1993.41,0.00,-1753.50,-20.92,218.987772,218.99
2024-09,Compute Engine,6F81-5844-456A,External IP Charge on a Standard VM,C054-7F72-A02E,"131,934.384",hour,218.69,0.00,0.00,0.00,218.687572,218.69
2024-09,Compute Engine,6F81-5844-456A,E2 Instance Ram running in EMEA,F268-6CE7-AC16,"201,838.238",gibibyte hour,216.37,0.00,0.00,0.00,216.374605,216.37
2024-09,BigQuery Storage API,DCC9-8DB9-673F,BigQuery Storage API Network Internet Data Transfer Out Europe to Europe,40E7-9810-A7DF,"5,700.697",gibibyte,212.44,0.00,0.00,0.00,212.438677,212.44
2024-09,Networking,E505-1604-58F8,Networking Cloud Nat Data Processing,015F-5732-FFF0,"13,883.532",gibibyte,208.25,0.00,0.00,0.00,208.252222,208.25
2024-09,Networking,E505-1604-58F8,Regional Internal Application Load Balancer Proxy Instance Charge for Frankfurt (europe-west3),84AE-F103-DC62,"23,703",hour,197.53,0.00,0.00,0.00,197.525000,197.53
2024-09,Compute Engine,6F81-5844-456A,E2 Instance Core running in Frankfurt,C921-088E-792A,"20,838.506",hour,195.21,0.00,0.00,0.00,195.212197,195.21
2024-09,Compute Engine,6F81-5844-456A,Static Ip Charge,66A2-68EA-56BE,"56,897.973",hour,189.65,0.00,0.00,0.00,189.654057,189.65
2024-09,VM Manager,5E18-9A83-2867,VM Manager Usage,785A-57EB-25E2,"219,391",count,144.99,0.00,0.00,0.00,144.991000,144.99
2024-09,Kubernetes Engine,CCD8-9BF1-090E,Zonal Kubernetes Clusters,6B92-A835-08AB,"5,034.932",hour,167.83,0.00,0.00,-24.80,143.029918,143.03
2024-09,Networking,E505-1604-58F8,Networking Cloud Armor Rule,A321-89BD-F5BC,386,month,128.66,0.00,0.00,0.00,128.663237,128.66
2024-09,Kubernetes Engine,CCD8-9BF1-090E,Regional Kubernetes Clusters,B561-BFBD-1264,"3,599.999",hour,120.00,0.00,0.00,0.00,119.999037,120.00
2024-09,Compute Engine,6F81-5844-456A,SSD backed PD Capacity in Finland,4C09-1F46-D168,"1,900",gibibyte month,118.43,0.00,0.00,0.00,118.432974,118.43
2024-09,Cloud Memorystore for Redis,5AF5-2C11-D467,Redis Capacity Standard M2 Belgium,9C87-DB6B-84C2,"5,760",gibibyte hour,117.12,0.00,0.00,0.00,117.119815,117.12
2024-09,Compute Engine,6F81-5844-456A,Storage PD Capacity in Frankfurt,7A7B-EA46-2897,"7,286.816",gibibyte month,116.59,0.00,0.00,0.00,116.587915,116.59
2024-09,Compute Engine,6F81-5844-456A,E2 Instance Ram running in Frankfurt,7D80-F9E4-6A44,"83,385.042",gibibyte hour,104.68,0.00,0.00,0.00,104.675774,104.68
2024-09,Compute Engine,6F81-5844-456A,N2 Instance Ram running in Frankfurt,A5A6-3EDC-7F3C,"265,642.958",gibibyte hour,483.29,0.00,-377.40,-7.88,98.010626,98.01
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - vCPU in Frankfurt,935B-B3CF-C03F,"5,760",hour,95.23,0.00,0.00,0.00,95.232000,95.23
2024-09,Cloud SQL,9662-B51E-5089,Storage PD Snapshot,66AB-BA17-351C,"3,569.851",gibibyte month,95.19,0.00,0.00,0.00,95.193375,95.19
2024-09,Networking,E505-1604-58F8,Networking Cloud Armor Policy,4B13-E64F-4A2B,55,month,91.66,0.00,0.00,0.00,91.663141,91.66
2024-09,Compute Engine,6F81-5844-456A,Multi-regional Snapshot upload within Europe,E7F1-6532-8F2E,"12,222.231",gibibyte,81.48,0.00,0.00,0.00,81.481488,81.48
2024-09,Networking,E505-1604-58F8,Networking Cloud Cdn Cache Lookups,4762-E550-B5D2,"290,881,911",count,72.67,0.00,0.00,0.00,72.667887,72.67
2024-09,Cloud DNS,FA26-5236-B8B5,DNS Query (port 53),6DFF-5025-A128,"522,924,137",count,69.72,0.00,0.00,0.00,69.720819,69.72
2024-09,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Minimum Global,DEE3-C42E-3E4D,"7,920",hour,66.00,0.00,0.00,0.00,65.998302,66.00
2024-09,Networking,E505-1604-58F8,Firewall Insights evaluation charge per rule after initial run,CC38-E2C0-A4C8,"1,925",count,64.17,0.00,0.00,0.00,64.166667,64.17
2024-09,Compute Engine,6F81-5844-456A,Nvidia Tesla T4 GPU running in EMEA,6FAF-ADE7-FB07,719.15,hour,83.90,0.00,0.00,-25.13,58.772556,58.77
2024-09,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Additional for Belgium (europe-west1),691D-CC7F-C2FD,"15,840",hour,52.80,0.00,0.00,0.00,52.799748,52.80
2024-09,Networking,E505-1604-58F8,Networking Cloud Nat Gateway Uptime,32E2-4EFC-EF9F,"109,582.824",hour,51.14,0.00,0.00,0.00,51.135864,51.14
2024-09,Compute Engine,6F81-5844-456A,Spot Preemptible N1 Predefined Instance Core running in EMEA,04D9-CEFB-F0AA,"17,056.086",hour,49.35,0.00,0.00,0.00,49.348738,49.35
2024-09,Compute Engine,6F81-5844-456A,E2 Instance Ram running in Finland,779E-BED5-F31F,"45,411.944",gibibyte hour,48.71,0.00,0.00,0.00,48.714021,48.71
2024-09,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Minimum for Belgium (europe-west1),5199-D194-B502,"5,040",hour,42.00,0.00,0.00,0.00,41.998920,42.00
2024-09,Compute Engine,6F81-5844-456A,Storage Image,DAA2-253C-6680,"2,430.721",gibibyte month,40.51,0.00,0.00,0.00,40.507215,40.51
2024-09,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Frankfurt to EMEA,E7A9-CA47-A3E3,949.52,gibibyte,37.98,0.00,0.00,0.00,37.977238,37.98
2024-09,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class A Operations,9ADA-9AED-1B24,"10,325,170",count,34.42,0.00,0.00,0.00,34.417233,34.42
2024-09,Cloud Storage,95FF-2EF5-5EA1,Coldline Storage Europe Multi-region,6CCC-4CDD-383C,"13,432.333",gibibyte month,31.31,0.00,0.00,0.00,31.309401,31.31
2024-09,Compute Engine,6F81-5844-456A,Spot Preemptible N1 Predefined Instance Core running in Frankfurt,9932-86F9-C0C7,"11,774.11",hour,28.77,0.00,0.00,0.00,28.767899,28.77
2024-09,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from EMEA to Americas,A259-FE21-4125,704.242,gibibyte,28.17,0.00,0.00,0.00,28.165123,28.17
2024-09,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class B Operations,7870-010B-2763,"209,945,552",count,27.99,0.00,0.00,0.00,27.985988,27.99
2024-09,Compute Engine,6F81-5844-456A,Compute optimized Core running in EMEA,E6D3-3221-80B3,"2,223.386",hour,27.70,0.00,0.00,0.00,27.704100,27.70
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Regional - vCPU in EMEA,84B5-2F8B-3A6D,"48,960",hour,1348.03,0.00,-1321.61,0.00,26.420805,26.42
2024-09,Compute Engine,6F81-5844-456A,SSD backed PD Capacity in Paris,0BBD-3452-19A9,400,gibibyte month,26.29,0.00,0.00,0.00,26.293104,26.29
2024-09,Networking,E505-1604-58F8,Regional Internal Passthrough Network Load Balancer Outbound Data Processing for Belgium (europe-west1),B6D0-2F2E-0D68,"9,802.877",gibibyte,26.14,0.00,0.00,0.00,26.140663,26.14
2024-09,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class A Operations,4DBF-185F-A415,"15,636,168",count,26.05,0.00,0.00,0.00,26.051947,26.05
2024-09,Cloud Memorystore for Redis,5AF5-2C11-D467,Redis Capacity Basic M1 Frankfurt,2CC6-1C4D-692B,"1,440",gibibyte hour,25.44,0.00,0.00,0.00,25.439604,25.44
2024-09,Compute Engine,6F81-5844-456A,Storage PD Snapshot,817F-F5A3-514E,"1,499.086",gibibyte month,24.98,0.00,0.00,0.00,24.983787,24.98
2024-09,Compute Engine,6F81-5844-456A,Spot Preemptible N1 Predefined Instance Ram running in EMEA,10A0-7F67-697B,"63,960.512",gibibyte hour,24.80,0.00,0.00,0.00,24.795150,24.80
2024-09,Networking,E505-1604-58F8,Global External Application Load Balancer Outbound Data Processing for Belgium (europe-west1),8AE2-BE75-D426,"8,639.683",gibibyte,23.03,0.00,0.00,0.00,23.031573,23.03
2024-09,Cloud Memorystore for Redis,5AF5-2C11-D467,Redis Capacity Standard M1 Frankfurt,5182-440C-D226,720,gibibyte hour,21.60,0.00,0.00,0.00,21.600000,21.60
2024-09,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Minimum for Frankfurt (europe-west3),C68C-D380-ED83,"2,160",hour,21.60,0.00,0.00,0.00,21.599675,21.60
2024-09,Secret Manager,EE82-7A5E-871C,Secret access operations,EBA7-264F-2D2C,"21,494,033",count,21.48,0.00,0.00,0.00,21.484033,21.48
2024-09,Cloud Pub/Sub,A1E8-BE35-7EBC,Message Delivery Basic,027D-B6C7-CCA2,1.515,tebibyte,20.06,0.00,0.00,0.00,20.059258,20.06
2024-09,Cloud Storage,95FF-2EF5-5EA1,GCP Storage Data Transfer between Northern America and Europe,C7FF-4F9E-C0DB,"1,260.423",gibibyte,19.34,0.00,0.00,0.00,19.340333,19.34
2024-09,Networking,E505-1604-58F8,Networking Cloud NAT IP Usage,8515-9425-D2CE,"10,080",hour,16.80,0.00,0.00,0.00,16.797917,16.80
2024-09,Cloud Storage,95FF-2EF5-5EA1,Nearline Storage Europe Multi-region,4CF0-069A-15D9,"3,341.582",gibibyte month,16.69,0.00,0.00,0.00,16.689422,16.69
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Regional - RAM in EMEA,C690-8FB3-59EE,"178,200",gibibyte hour,831.60,0.00,-815.30,0.00,16.298953,16.30
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - RAM in Frankfurt,EC68-EB32-4DE5,"5,400",gibibyte hour,15.12,0.00,0.00,0.00,15.120000,15.12
2024-09,Compute Engine,6F81-5844-456A,Compute optimized Ram running in EMEA,72E8-3980-C96D,"8,893.549",gibibyte hour,14.86,0.00,0.00,0.00,14.855156,14.86
2024-09,Compute Engine,6F81-5844-456A,Spot Preemptible N1 Predefined Instance Ram running in Frankfurt,610C-22A1-AC4F,"44,153.015",gibibyte hour,14.50,0.00,0.00,0.00,14.496733,14.50
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - Enterprise Plus Standard Storage in EMEA,FC30-179E-B494,250,gibibyte month,14.17,0.00,0.00,0.00,14.166480,14.17
2024-09,Networking,E505-1604-58F8,Regional Internal Passthrough Network Load Balancer Inbound Data Processing for Belgium (europe-west1),EEE1-39DF-D18E,"4,413.996",gibibyte,11.77,0.00,0.00,0.00,11.770312,11.77
2024-09,Networking,E505-1604-58F8,Networking Cloud CDN Traffic Cache Data Transfer to North America,15AE-8E35-C42B,440.114,gibibyte,11.73,0.00,0.00,0.00,11.732336,11.73
2024-09,Networking,E505-1604-58F8,Global External Application Load Balancer Inbound Data Processing for Belgium (europe-west1),352B-4670-13F6,"4,162.243",gibibyte,11.09,0.00,0.00,0.00,11.091880,11.09
2024-09,Compute Engine,6F81-5844-456A,E2 Instance Core running in Americas,CF4E-A0C7-E3BF,"1,438.533",hour,10.46,0.00,0.00,0.00,10.458716,10.46
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - IP address reservation in EMEA,2DC7-81C8-697F,"3,085.02",hour,10.28,0.00,0.00,0.00,10.283359,10.28
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - Micro instance in EMEA,4C57-F0D3-6029,"2,880",hour,10.08,0.00,0.00,0.00,10.080000,10.08
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Regional - Serverless Exports in EMEA,BA0C-F087-7D28,"3,000",gibibyte,10.00,0.00,0.00,0.00,10.000000,10.00
2024-09,App Engine,F17B-412E-CB64,Cloud Firestore Read Ops,FF6D-2156-62C2,"50,430,801",count,9.78,0.00,0.00,0.00,9.779082,9.78
2024-09,Secret Manager,EE82-7A5E-871C,Secret version replica storage,7756-ADEF-84F4,407,month,8.02,0.00,0.00,0.00,8.018877,8.02
2024-09,Compute Engine,6F81-5844-456A,Storage PD Capacity in Finland,CEF4-0773-7924,500,gibibyte month,7.33,0.00,0.00,0.00,7.333105,7.33
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - vCPU in EMEA,2154-E036-4CB2,"20,661.586",hour,284.44,0.00,-277.59,0.00,6.848336,6.85
2024-09,Compute Engine,6F81-5844-456A,Balanced PD Capacity,6AE1-525F-8B80,195.006,gibibyte month,6.50,0.00,0.00,0.00,6.499378,6.50
2024-09,Container Registry Vulnerability Scanning,82AF-DE7A-51D0,Container Images Scanned,BEA5-E1D1-4659,67,count,5.81,0.00,0.00,0.00,5.806667,5.81
2024-09,Compute Engine,6F81-5844-456A,Micro Instance with burstable CPU running in EMEA,5619-DD14-5F41,"2,875.241",hour,8.24,0.00,0.00,-2.47,5.771616,5.77
2024-09,Cloud Storage,95FF-2EF5-5EA1,Coldline Storage Belgium,DB5F-944C-9031,"4,328.297",gibibyte month,5.76,0.00,0.00,0.00,5.764854,5.76
2024-09,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class B Operations,8AE7-5BBD-8F38,"42,526,906",count,5.67,0.00,0.00,0.00,5.670086,5.67
2024-09,Compute Engine,6F81-5844-456A,E2 Instance Ram running in Americas,F449-33EC-A5EF,"5,754.131",gibibyte hour,5.61,0.00,0.00,0.00,5.607255,5.61
2024-09,BigQuery,24E6-581D-38E5,Analysis (europe-west4),199D-DD2A-3213,3.077,tebibyte,5.19,0.00,0.00,0.00,5.191560,5.19
2024-09,Cloud Pub/Sub,A1E8-BE35-7EBC,Inter-region data delivery from EMEA to EMEA,9CFC-8FC8-FD42,771.487,gibibyte,5.14,0.00,0.00,0.00,5.140894,5.14
2024-09,Cloud Key Management Service (KMS),EE2F-D110-890C,Active software symmetric key versions,E09C-32B3-9AC7,252.32,month,5.05,0.00,0.00,0.00,5.045609,5.05
2024-09,Networking,E505-1604-58F8,Regional Internal Application Load Balancer Outbound Data Processing for Belgium (europe-west1),1BBD-45CB-27B7,"1,366.323",gibibyte,3.64,0.00,0.00,0.00,3.639217,3.64
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - RAM in EMEA,8A88-5E4B-2265,"60,190.422",gibibyte hour,140.44,0.00,-136.96,0.00,3.481556,3.48
2024-09,Compute Engine,6F81-5844-456A,Storage PD Capacity in Paris,E083-93C6-55CD,200,gibibyte month,3.09,0.00,0.00,0.00,3.093091,3.09
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - Micro instance in Frankfurt,11B1-758D-0158,720,hour,3.02,0.00,0.00,0.00,3.024000,3.02
2024-09,Networking,E505-1604-58F8,Regional Internal Application Load Balancer Inbound Data Processing for Belgium (europe-west1),BF24-44F1-F633,"1,052.383",gibibyte,2.80,0.00,0.00,0.00,2.800293,2.80
2024-09,Compute Engine,6F81-5844-456A,Network Data Transfer Out via Carrier Peering Network - EMEA Based,F603-6008-38E5,155.02,gibibyte,2.58,0.00,0.00,0.00,2.576727,2.58
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - Standard storage in Frankfurt,E15A-F63C-64EE,30,gibibyte month,2.04,0.00,0.00,0.00,2.039760,2.04
2024-09,Cloud DNS,FA26-5236-B8B5,ManagedZone,8C22-6FC3-D478,32,month,1.90,0.00,0.00,0.00,1.898262,1.90
2024-09,Networking,E505-1604-58F8,Regional Internal Application Load Balancer Outbound Data Processing for Frankfurt (europe-west3),2107-DC88-007B,681.769,gibibyte,1.82,0.00,0.00,0.00,1.816466,1.82
2024-09,BigQuery,24E6-581D-38E5,Streaming Insert,934C-4547-E59A,"100,476.505",mebibyte,1.67,0.00,0.00,0.00,1.672324,1.67
2024-09,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Belgium to Apac(Excluding Korea and Indonesia),6AA7-5747-901F,41.283,gibibyte,1.65,0.00,0.00,0.00,1.648930,1.65
2024-09,Cloud Storage,95FF-2EF5-5EA1,Archive Storage Europe Multi-region,5A75-E003-2CBF,"2,055.865",gibibyte month,1.64,0.00,0.00,0.00,1.643113,1.64
2024-09,Networking,E505-1604-58F8,Global External Application Load Balancer Outbound Data Processing for Frankfurt (europe-west3),60B5-0FFC-DFA0,451.998,gibibyte,1.50,0.00,0.00,0.00,1.504411,1.50
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for MySQL: Zonal - Standard storage in EMEA,873D-A7DC-E74F,26,gibibyte month,1.47,0.00,0.00,0.00,1.473120,1.47
2024-09,Compute Engine,6F81-5844-456A,Network CDN Europe Intra-Region Cache Fill,AFF5-F24B-5F78,416.854,gibibyte,1.38,0.00,0.00,0.00,1.381594,1.38
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - Enterprise Plus N RAM in EMEA,5149-8F2A-9799,"23,040",gibibyte hour,69.89,0.00,-68.52,0.00,1.369778,1.37
2024-09,App Engine,F17B-412E-CB64,GCS Storage,FAE9-ADDD-96F6,138.268,gibibyte month,1.15,0.00,0.00,0.00,1.154990,1.15
2024-09,Cloud Run Functions,29E7-DA93-CA13,Cloud Run functions Min-Instance Memory (Request-based billing) in europe-west1,8479-4988-5ADE,"1,619,968.945",gibibyte second,1.35,0.00,0.00,-0.30,1.049481,1.05
2024-09,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - Enterprise Plus N vCPU in EMEA,2B6D-62D5-B1EF,"2,880",hour,51.55,0.00,-50.54,0.00,1.010369,1.01
2024-09,Compute Engine,6F81-5844-456A,N1 Predefined Instance Ram running in Frankfurt,5C8C-3C2D-B331,"562,843.778",gibibyte hour,1024.00,0.00,-1023.14,0.00,0.857343,0.86
2024-09,Networking,E505-1604-58F8,Networking Cloud CDN Traffic Cache Data Transfer to Other,620D-FE53-4BA9,28.01,gibibyte,0.84,0.00,0.00,0.00,0.836220,0.84
2024-09,Networking,E505-1604-58F8,Networking Cloud CDN Traffic Cache Data Transfer to Asia,6C5E-44C4-703A,24.013,gibibyte,0.71,0.00,0.00,0.00,0.714368,0.71
